stock_id,stock_received_date,facility_name,drug_id,drug_name,quantity_received,supplier,batch_number,expiry_date,delivery_delay_days
GRN-20240903-2953,2024-09-03,Allan Galpin Health Center,D018,Beclomethasone Inhaler 250mcg,797,Abacus Pharma,ZVLDIKKV,2025-11-16,7
GRN-20240904-2954,2024-09-04,Allan Galpin Health Center,D030,Omeprazole 20mg Capsules,1330,Joint Medical Store,KSZ8ODPP,2025-11-23,1
GRN-20240905-2955,2024-09-05,Allan Galpin Health Center,D035,Misoprostol 200mcg Tablets,272,National Medical Stores,83W847I9,2025-09-17,4
GRN-20240907-2956,2024-09-07,Allan Galpin Health Center,D004,Quinine Sulphate 300mg,719,National Medical Stores,VUYD7CLJ,2026-03-18,2
GRN-20240907-2957,2024-09-07,Allan Galpin Health Center,D025,Enalapril 10mg Tablets,1168,EMHS Uganda,SWLS5NZ1,2027-01-01,4
GRN-20240909-2958,2024-09-09,Allan Galpin Health Center,D022,Glibenclamide 5mg Tablets,927,Quality Chemicals Industries,NR9X8DJN,2026-06-27,3
GRN-20240909-2959,2024-09-09,Allan Galpin Health Center,D027,Atenolol 50mg Tablets,904,Abacus Pharma,GTCNLSOU,2025-10-02,4
GRN-20240910-2960,2024-09-10,Allan Galpin Health Center,D024,Amlodipine 5mg Tablets,1511,Abacus Pharma,C0H5NBXV,2026-06-25,3
GRN-20240911-2961,2024-09-11,Allan Galpin Health Center,D033,Folic Acid 5mg Tablets,1935,Cipla Quality Chemicals,FRC0AS7F,2026-04-04,5
GRN-20240912-2962,2024-09-12,Allan Galpin Health Center,D012,Erythromycin 500mg Tablets,745,Quality Chemicals Industries,HCI4FSMA,2026-06-18,2
GRN-20240912-2963,2024-09-12,Allan Galpin Health Center,D020,Prednisolone 5mg Tablets,1033,Cipla Quality Chemicals,96Z51EK0,2025-09-20,0
GRN-20240912-2964,2024-09-12,Allan Galpin Health Center,D023,Insulin Soluble 100IU/mL,509,Quality Chemicals Industries,MYER5FD7,2027-02-05,0
GRN-20240913-2965,2024-09-13,Allan Galpin Health Center,D009,Ciprofloxacin 500mg Tablets,1208,Joint Medical Store,2ND046Q9,2025-11-30,0
GRN-20240913-2966,2024-09-13,Allan Galpin Health Center,D011,Doxycycline 100mg Capsules,811,Joint Medical Store,EH2L1OXA,2026-05-16,7
GRN-20240913-2967,2024-09-13,Allan Galpin Health Center,D014,Ibuprofen 400mg Tablets,2393,Quality Chemicals Industries,EA9ZQ88X,2027-01-23,6
GRN-20240914-2968,2024-09-14,Allan Galpin Health Center,D006,Amoxicillin 500mg Capsules,3094,EMHS Uganda,ITGWIYA4,2026-09-20,1
GRN-20240915-2969,2024-09-15,Allan Galpin Health Center,D015,Diclofenac 50mg Tablets,1557,Joint Medical Store,KNZF6IOZ,2025-09-26,1
GRN-20240918-2970,2024-09-18,Allan Galpin Health Center,D028,ORS Sachets,1827,EMHS Uganda,D9WBUL6B,2026-01-21,4
GRN-20240919-2971,2024-09-19,Allan Galpin Health Center,D002,Artesunate Injection 60mg,1061,Joint Medical Store,GEOCVUJF,2027-01-16,3
GRN-20240920-2972,2024-09-20,Allan Galpin Health Center,D032,Ferrous Sulphate 200mg Tablets,1389,Abacus Pharma,BO877IEN,2026-03-03,6
GRN-20240921-2973,2024-09-21,Allan Galpin Health Center,D008,Ceftriaxone Injection 1g,733,National Medical Stores,RSTR7P0A,2026-10-09,7
GRN-20240922-2974,2024-09-22,Allan Galpin Health Center,D016,Tramadol 50mg Capsules,572,National Medical Stores,RIVS40MT,2027-01-19,4
GRN-20240923-2975,2024-09-23,Allan Galpin Health Center,D018,Beclomethasone Inhaler 250mcg,629,Abacus Pharma,GTHHKWS0,2027-02-01,1
GRN-20240923-2976,2024-09-23,Allan Galpin Health Center,D021,Metformin 850mg Tablets,2582,Quality Chemicals Industries,1C3R8CKV,2026-09-22,4
GRN-20240924-2977,2024-09-24,Allan Galpin Health Center,D010,Metronidazole 400mg Tablets,1485,Cipla Quality Chemicals,KFMS5957,2026-06-26,2
GRN-20240925-2978,2024-09-25,Allan Galpin Health Center,D019,Aminophylline 100mg Tablets,797,National Medical Stores,1S58P6LY,2026-03-05,1
GRN-20240925-2979,2024-09-25,Allan Galpin Health Center,D022,Glibenclamide 5mg Tablets,1048,Joint Medical Store,KEROIW8R,2026-10-16,2
GRN-20240925-2980,2024-09-25,Allan Galpin Health Center,D035,Misoprostol 200mcg Tablets,360,Joint Medical Store,L50JL2H0,2026-06-26,3
GRN-20240926-2981,2024-09-26,Allan Galpin Health Center,D025,Enalapril 10mg Tablets,1452,National Medical Stores,FU2YC418,2027-02-18,7
GRN-20240926-2982,2024-09-26,Allan Galpin Health Center,D026,Hydrochlorothiazide 25mg,1259,National Medical Stores,AADQHUEE,2026-09-11,5
GRN-20240926-2983,2024-09-26,Allan Galpin Health Center,D029,Zinc Sulphate 20mg Dispersible,1433,Cipla Quality Chemicals,UYXRO8AT,2026-05-05,7
GRN-20240926-2984,2024-09-26,Allan Galpin Health Center,D030,Omeprazole 20mg Capsules,1439,National Medical Stores,KAJXEEGP,2026-03-07,5
GRN-20240927-2985,2024-09-27,Allan Galpin Health Center,D001,Artemether-Lumefantrine 20/120mg,2227,Quality Chemicals Industries,95SWSG56,2026-07-17,0
GRN-20240927-2986,2024-09-27,Allan Galpin Health Center,D007,Azithromycin 250mg Tablets,1896,Cipla Quality Chemicals,7DAWCOVP,2026-04-30,5
GRN-20240927-2987,2024-09-27,Allan Galpin Health Center,D012,Erythromycin 500mg Tablets,728,Abacus Pharma,AJZ7Q97I,2026-04-21,7
GRN-20240927-2988,2024-09-27,Allan Galpin Health Center,D013,Paracetamol 500mg Tablets,3580,Abacus Pharma,KLIZ70VM,2026-12-22,6
GRN-20240930-2989,2024-09-30,Allan Galpin Health Center,D005,Sulfadoxine-Pyrimethamine,1461,National Medical Stores,0LA3K48M,2026-05-09,2
GRN-20240930-2990,2024-09-30,Allan Galpin Health Center,D034,Oxytocin Injection 10IU,462,Joint Medical Store,EFV0WT72,2026-07-19,6
GRN-20241001-2991,2024-10-01,Allan Galpin Health Center,D003,Dihydroartemisinin-Piperaquine,754,Abacus Pharma,OMW465ZW,2026-08-02,5
GRN-20241001-2992,2024-10-01,Allan Galpin Health Center,D017,Salbutamol Inhaler 100mcg,1071,National Medical Stores,3P6KZQ6I,2025-10-11,2
GRN-20241004-2993,2024-10-04,Allan Galpin Health Center,D006,Amoxicillin 500mg Capsules,3253,Quality Chemicals Industries,H7DXVEZI,2027-02-09,3
GRN-20241004-2994,2024-10-04,Allan Galpin Health Center,D023,Insulin Soluble 100IU/mL,473,Quality Chemicals Industries,ZZ10PG81,2026-10-13,0
GRN-20241004-2995,2024-10-04,Allan Galpin Health Center,D031,Loperamide 2mg Capsules,734,Joint Medical Store,6J7QHXW6,2026-12-05,5
GRN-20241005-2996,2024-10-05,Allan Galpin Health Center,D024,Amlodipine 5mg Tablets,1147,Cipla Quality Chemicals,C53OA5JQ,2026-08-26,7
GRN-20241005-2997,2024-10-05,Allan Galpin Health Center,D027,Atenolol 50mg Tablets,761,Joint Medical Store,8JRX0DXR,2026-09-05,4
GRN-20241009-2998,2024-10-09,Allan Galpin Health Center,D004,Quinine Sulphate 300mg,754,National Medical Stores,LZ5F0F4O,2027-02-21,7
GRN-20241009-2999,2024-10-09,Allan Galpin Health Center,D033,Folic Acid 5mg Tablets,1254,Joint Medical Store,9Y80QWH3,2026-11-27,7
GRN-20241010-3000,2024-10-10,Allan Galpin Health Center,D008,Ceftriaxone Injection 1g,746,Cipla Quality Chemicals,N6SC4YVX,2025-12-30,1
GRN-20241010-3001,2024-10-10,Allan Galpin Health Center,D014,Ibuprofen 400mg Tablets,2428,EMHS Uganda,1ZVLMGY6,2026-09-29,5
GRN-20241010-3002,2024-10-10,Allan Galpin Health Center,D016,Tramadol 50mg Capsules,538,Joint Medical Store,CTGSQ9GC,2027-01-30,3
GRN-20241010-3003,2024-10-10,Allan Galpin Health Center,D022,Glibenclamide 5mg Tablets,868,Abacus Pharma,HVW24UQ5,2026-10-23,0
GRN-20241011-3004,2024-10-11,Allan Galpin Health Center,D009,Ciprofloxacin 500mg Tablets,1478,Cipla Quality Chemicals,KE67F7UB,2025-11-15,0
GRN-20241011-3005,2024-10-11,Allan Galpin Health Center,D010,Metronidazole 400mg Tablets,2020,EMHS Uganda,C7EOFXGE,2027-02-15,6
GRN-20241012-3006,2024-10-12,Allan Galpin Health Center,D032,Ferrous Sulphate 200mg Tablets,1718,Cipla Quality Chemicals,2DZ25ZXT,2026-12-06,6
GRN-20241014-3007,2024-10-14,Allan Galpin Health Center,D002,Artesunate Injection 60mg,786,Cipla Quality Chemicals,2OBQD5YW,2027-02-23,0
GRN-20241014-3008,2024-10-14,Allan Galpin Health Center,D019,Aminophylline 100mg Tablets,610,Abacus Pharma,T6YY2XMC,2026-07-21,5
GRN-20241014-3009,2024-10-14,Allan Galpin Health Center,D020,Prednisolone 5mg Tablets,970,EMHS Uganda,9BQTFXC1,2026-12-29,3
GRN-20241015-3010,2024-10-15,Allan Galpin Health Center,D011,Doxycycline 100mg Capsules,849,Joint Medical Store,YUAG7KDZ,2027-01-09,3
GRN-20241015-3011,2024-10-15,Allan Galpin Health Center,D012,Erythromycin 500mg Tablets,659,EMHS Uganda,08182HGQ,2026-06-04,3
GRN-20241017-3012,2024-10-17,Allan Galpin Health Center,D002,Artesunate Injection 60mg,761,Joint Medical Store,OY7ZKHZ8,2027-02-18,7
GRN-20241017-3013,2024-10-17,Allan Galpin Health Center,D007,Azithromycin 250mg Tablets,1459,Abacus Pharma,L12BP6SM,2026-08-04,0
GRN-20241018-3014,2024-10-18,Allan Galpin Health Center,D001,Artemether-Lumefantrine 20/120mg,2181,Cipla Quality Chemicals,0CARBVLK,2025-12-15,2
GRN-20241018-3015,2024-10-18,Allan Galpin Health Center,D015,Diclofenac 50mg Tablets,1698,Joint Medical Store,GOO252MY,2026-04-14,0
GRN-20241019-3016,2024-10-19,Allan Galpin Health Center,D028,ORS Sachets,1623,Quality Chemicals Industries,LG6UFO9H,2026-02-03,5
GRN-20241020-3017,2024-10-20,Allan Galpin Health Center,D006,Amoxicillin 500mg Capsules,2447,EMHS Uganda,A5GISS9W,2027-04-05,7
GRN-20241020-3018,2024-10-20,Allan Galpin Health Center,D018,Beclomethasone Inhaler 250mcg,863,EMHS Uganda,HZKV4FG8,2026-07-06,4
GRN-20241021-3019,2024-10-21,Allan Galpin Health Center,D005,Sulfadoxine-Pyrimethamine,1191,National Medical Stores,ELIETWQR,2026-05-11,4
GRN-20241022-3020,2024-10-22,Allan Galpin Health Center,D017,Salbutamol Inhaler 100mcg,1437,Cipla Quality Chemicals,3VCWVPXU,2026-09-07,4
GRN-20241023-3021,2024-10-23,Allan Galpin Health Center,D030,Omeprazole 20mg Capsules,1188,Cipla Quality Chemicals,9V6X3X4V,2027-01-22,7
GRN-20241024-3022,2024-10-24,Allan Galpin Health Center,D003,Dihydroartemisinin-Piperaquine,932,Abacus Pharma,5X8E6H33,2027-03-17,7
GRN-20241024-3023,2024-10-24,Allan Galpin Health Center,D023,Insulin Soluble 100IU/mL,531,Joint Medical Store,GVH50STT,2026-07-11,6
GRN-20241024-3024,2024-10-24,Allan Galpin Health Center,D025,Enalapril 10mg Tablets,1310,Abacus Pharma,C8HCB8IF,2026-12-07,7
GRN-20241025-3025,2024-10-25,Allan Galpin Health Center,D021,Metformin 850mg Tablets,2142,Abacus Pharma,IYUYZ8MD,2026-02-28,6
GRN-20241025-3026,2024-10-25,Allan Galpin Health Center,D035,Misoprostol 200mcg Tablets,363,Quality Chemicals Industries,LLFMEQNU,2025-11-02,4
GRN-20241028-3027,2024-10-28,Allan Galpin Health Center,D001,Artemether-Lumefantrine 20/120mg,2204,Cipla Quality Chemicals,NWC79TI0,2026-09-30,6
GRN-20241028-3028,2024-10-28,Allan Galpin Health Center,D029,Zinc Sulphate 20mg Dispersible,1353,Quality Chemicals Industries,AQU2RWB0,2025-11-01,5
GRN-20241028-3029,2024-10-28,Allan Galpin Health Center,D031,Loperamide 2mg Capsules,617,National Medical Stores,GUTHIMRZ,2026-07-03,1
GRN-20241029-3030,2024-10-29,Allan Galpin Health Center,D013,Paracetamol 500mg Tablets,3225,EMHS Uganda,K5TDUE4R,2026-04-07,4
GRN-20241029-3031,2024-10-29,Allan Galpin Health Center,D014,Ibuprofen 400mg Tablets,1947,Abacus Pharma,7CVN5KTW,2027-02-05,3
GRN-20241029-3032,2024-10-29,Allan Galpin Health Center,D026,Hydrochlorothiazide 25mg,1183,Abacus Pharma,FWTDFXCS,2026-10-31,7
GRN-20241101-3033,2024-11-01,Allan Galpin Health Center,D002,Artesunate Injection 60mg,1249,Quality Chemicals Industries,TNJP222Q,2027-02-23,1
GRN-20241101-3034,2024-11-01,Allan Galpin Health Center,D008,Ceftriaxone Injection 1g,591,Cipla Quality Chemicals,1NSFH8V1,2025-12-01,0
GRN-20241101-3035,2024-11-01,Allan Galpin Health Center,D034,Oxytocin Injection 10IU,494,EMHS Uganda,FHE3OZ9S,2026-11-11,0
GRN-20241103-3036,2024-11-03,Allan Galpin Health Center,D004,Quinine Sulphate 300mg,650,Abacus Pharma,FTFQY7JB,2026-04-05,4
GRN-20241103-3037,2024-11-03,Allan Galpin Health Center,D016,Tramadol 50mg Capsules,395,Quality Chemicals Industries,ISNENFZB,2027-01-08,7
GRN-20241104-3038,2024-11-04,Allan Galpin Health Center,D018,Beclomethasone Inhaler 250mcg,724,Quality Chemicals Industries,I23HFWAR,2026-02-17,2
GRN-20241104-3039,2024-11-04,Allan Galpin Health Center,D024,Amlodipine 5mg Tablets,1644,Joint Medical Store,6KG30C59,2026-02-24,7
GRN-20241105-3040,2024-11-05,Allan Galpin Health Center,D012,Erythromycin 500mg Tablets,784,EMHS Uganda,F4AFU5EY,2026-10-08,6
GRN-20241106-3041,2024-11-06,Allan Galpin Health Center,D027,Atenolol 50mg Tablets,756,Quality Chemicals Industries,JOI5M6C0,2025-12-30,7
GRN-20241108-3042,2024-11-08,Allan Galpin Health Center,D007,Azithromycin 250mg Tablets,1866,Joint Medical Store,ZCWITXUX,2026-03-10,3
GRN-20241108-3043,2024-11-08,Allan Galpin Health Center,D033,Folic Acid 5mg Tablets,1509,Cipla Quality Chemicals,16SK20G0,2026-11-09,4
GRN-20241109-3044,2024-11-09,Allan Galpin Health Center,D010,Metronidazole 400mg Tablets,2396,Quality Chemicals Industries,8U0JZYBY,2026-11-11,4
GRN-20241109-3045,2024-11-09,Allan Galpin Health Center,D032,Ferrous Sulphate 200mg Tablets,1401,Joint Medical Store,AQOIW5JY,2025-12-31,5
GRN-20241110-3046,2024-11-10,Allan Galpin Health Center,D006,Amoxicillin 500mg Capsules,2514,Joint Medical Store,3GZTSCVV,2026-04-09,0
GRN-20241110-3047,2024-11-10,Allan Galpin Health Center,D019,Aminophylline 100mg Tablets,767,EMHS Uganda,01LP1TON,2026-11-05,3
GRN-20241111-3048,2024-11-11,Allan Galpin Health Center,D011,Doxycycline 100mg Capsules,1138,Abacus Pharma,Q1OP860Q,2026-02-08,0
GRN-20241111-3049,2024-11-11,Allan Galpin Health Center,D022,Glibenclamide 5mg Tablets,1095,Joint Medical Store,DREKQ8EL,2027-02-13,6
GRN-20241112-3050,2024-11-12,Allan Galpin Health Center,D009,Ciprofloxacin 500mg Tablets,1183,Quality Chemicals Industries,8LCNDHBP,2026-10-13,7
GRN-20241113-3051,2024-11-13,Allan Galpin Health Center,D005,Sulfadoxine-Pyrimethamine,1762,National Medical Stores,1GC3UBNF,2026-09-02,4
GRN-20241113-3052,2024-11-13,Allan Galpin Health Center,D020,Prednisolone 5mg Tablets,717,Cipla Quality Chemicals,MMR7D95F,2027-01-01,5
GRN-20241113-3053,2024-11-13,Allan Galpin Health Center,D023,Insulin Soluble 100IU/mL,645,Quality Chemicals Industries,WETU5337,2026-02-08,5
GRN-20241114-3054,2024-11-14,Allan Galpin Health Center,D014,Ibuprofen 400mg Tablets,2445,Quality Chemicals Industries,GD6RPZJI,2026-11-11,0
GRN-20241114-3055,2024-11-14,Allan Galpin Health Center,D021,Metformin 850mg Tablets,2242,Cipla Quality Chemicals,RC7ACFE9,2026-10-14,5
GRN-20241115-3056,2024-11-15,Allan Galpin Health Center,D025,Enalapril 10mg Tablets,1000,Cipla Quality Chemicals,CB0HDUEV,2025-12-02,2
GRN-20241116-3057,2024-11-16,Allan Galpin Health Center,D008,Ceftriaxone Injection 1g,644,Joint Medical Store,0A1P84U1,2026-04-20,0
GRN-20241117-3058,2024-11-17,Allan Galpin Health Center,D028,ORS Sachets,1749,Quality Chemicals Industries,D9MG6VTV,2026-10-31,6
GRN-20241117-3059,2024-11-17,Allan Galpin Health Center,D030,Omeprazole 20mg Capsules,1009,Joint Medical Store,STH4CF2R,2027-03-29,3
GRN-20241118-3060,2024-11-18,Allan Galpin Health Center,D015,Diclofenac 50mg Tablets,1618,EMHS Uganda,F9F3L5BM,2026-04-26,7
GRN-20241119-3061,2024-11-19,Allan Galpin Health Center,D003,Dihydroartemisinin-Piperaquine,1116,Joint Medical Store,OPCX8F82,2025-11-21,3
GRN-20241120-3062,2024-11-20,Allan Galpin Health Center,D017,Salbutamol Inhaler 100mcg,1315,EMHS Uganda,KW7GSCDS,2026-09-14,1
GRN-20241120-3063,2024-11-20,Allan Galpin Health Center,D024,Amlodipine 5mg Tablets,1978,Abacus Pharma,GCHG6TT9,2026-06-24,0
GRN-20241121-3064,2024-11-21,Allan Galpin Health Center,D035,Misoprostol 200mcg Tablets,280,National Medical Stores,8BQF8LSK,2025-12-09,5
GRN-20241124-3065,2024-11-24,Allan Galpin Health Center,D034,Oxytocin Injection 10IU,519,Quality Chemicals Industries,E3UXBKT1,2026-07-01,2
GRN-20241125-3066,2024-11-25,Allan Galpin Health Center,D001,Artemether-Lumefantrine 20/120mg,1706,EMHS Uganda,OCMDBJWX,2026-08-27,2
GRN-20241125-3067,2024-11-25,Allan Galpin Health Center,D001,Artemether-Lumefantrine 20/120mg,2388,National Medical Stores,2UXS57V4,2026-09-22,3
GRN-20241125-3068,2024-11-25,Allan Galpin Health Center,D004,Quinine Sulphate 300mg,545,Cipla Quality Chemicals,7HWYWUPS,2026-02-26,1
GRN-20241125-3069,2024-11-25,Allan Galpin Health Center,D033,Folic Acid 5mg Tablets,1312,Abacus Pharma,5VSGHX2A,2026-03-21,6
GRN-20241127-3070,2024-11-27,Allan Galpin Health Center,D011,Doxycycline 100mg Capsules,942,Joint Medical Store,8EXHZC4R,2027-03-29,0
GRN-20241127-3071,2024-11-27,Allan Galpin Health Center,D029,Zinc Sulphate 20mg Dispersible,1212,National Medical Stores,BOXRI2A5,2027-02-09,0
GRN-20241128-3072,2024-11-28,Allan Galpin Health Center,D012,Erythromycin 500mg Tablets,685,EMHS Uganda,GDXGUTZL,2026-10-18,3
GRN-20241128-3073,2024-11-28,Allan Galpin Health Center,D022,Glibenclamide 5mg Tablets,1258,Quality Chemicals Industries,1TND0PJR,2025-12-17,6
GRN-20241129-3074,2024-11-29,Allan Galpin Health Center,D013,Paracetamol 500mg Tablets,2819,Abacus Pharma,FQDNQUTE,2026-05-06,3
GRN-20241129-3075,2024-11-29,Allan Galpin Health Center,D021,Metformin 850mg Tablets,1786,Cipla Quality Chemicals,RI5385KF,2027-04-06,1
GRN-20241129-3076,2024-11-29,Allan Galpin Health Center,D026,Hydrochlorothiazide 25mg,992,Cipla Quality Chemicals,ZGZS8UCM,2025-12-24,6
GRN-20241130-3077,2024-11-30,Allan Galpin Health Center,D005,Sulfadoxine-Pyrimethamine,1729,National Medical Stores,TIXT8NRE,2026-12-29,0
GRN-20241130-3078,2024-11-30,Allan Galpin Health Center,D031,Loperamide 2mg Capsules,923,National Medical Stores,R6CWEVLI,2027-03-08,3
GRN-20241201-3079,2024-12-01,Allan Galpin Health Center,D002,Artesunate Injection 60mg,1225,Joint Medical Store,PK98FOVH,2026-09-25,1
GRN-20241201-3080,2024-12-01,Allan Galpin Health Center,D006,Amoxicillin 500mg Capsules,2771,Cipla Quality Chemicals,I9M7N7EN,2026-05-17,2
GRN-20241201-3081,2024-12-01,Allan Galpin Health Center,D020,Prednisolone 5mg Tablets,697,Abacus Pharma,E6XDJ910,2026-05-25,5
GRN-20241202-3082,2024-12-02,Allan Galpin Health Center,D016,Tramadol 50mg Capsules,656,Abacus Pharma,D5CLLO69,2026-11-20,7
GRN-20241202-3083,2024-12-02,Allan Galpin Health Center,D019,Aminophylline 100mg Tablets,643,Cipla Quality Chemicals,M45CVANG,2027-01-04,2
GRN-20241202-3084,2024-12-02,Allan Galpin Health Center,D028,ORS Sachets,1567,Joint Medical Store,8CGUJTL7,2026-02-16,3
GRN-20241203-3085,2024-12-03,Allan Galpin Health Center,D014,Ibuprofen 400mg Tablets,2881,Quality Chemicals Industries,0IEXRAWE,2026-06-13,6
GRN-20241204-3086,2024-12-04,Allan Galpin Health Center,D003,Dihydroartemisinin-Piperaquine,942,Joint Medical Store,6OCO5YL1,2025-12-10,1
GRN-20241204-3087,2024-12-04,Allan Galpin Health Center,D032,Ferrous Sulphate 200mg Tablets,1890,EMHS Uganda,AHLUER1G,2027-01-20,0
GRN-20241206-3088,2024-12-06,Allan Galpin Health Center,D018,Beclomethasone Inhaler 250mcg,614,EMHS Uganda,39UPL1Z0,2026-08-19,5
GRN-20241207-3089,2024-12-07,Allan Galpin Health Center,D010,Metronidazole 400mg Tablets,2177,National Medical Stores,CCFBL4OL,2026-10-31,5
GRN-20241209-3090,2024-12-09,Allan Galpin Health Center,D027,Atenolol 50mg Tablets,691,Joint Medical Store,TVK8TLND,2026-09-13,2
GRN-20241210-3091,2024-12-10,Allan Galpin Health Center,D001,Artemether-Lumefantrine 20/120mg,2596,Joint Medical Store,6RQNSGNR,2026-02-15,7
GRN-20241210-3092,2024-12-10,Allan Galpin Health Center,D008,Ceftriaxone Injection 1g,810,Abacus Pharma,10ZZXOIH,2026-02-09,3
GRN-20241210-3093,2024-12-10,Allan Galpin Health Center,D024,Amlodipine 5mg Tablets,2012,National Medical Stores,8MX5P4UW,2027-02-25,3
GRN-20241210-3094,2024-12-10,Allan Galpin Health Center,D035,Misoprostol 200mcg Tablets,305,Abacus Pharma,K74SVPQM,2026-05-04,0
GRN-20241211-3095,2024-12-11,Allan Galpin Health Center,D017,Salbutamol Inhaler 100mcg,1462,Quality Chemicals Industries,OHIA9GKL,2026-08-10,3
GRN-20241211-3096,2024-12-11,Allan Galpin Health Center,D023,Insulin Soluble 100IU/mL,452,Joint Medical Store,4FKNPKKT,2026-02-18,3
GRN-20241212-3097,2024-12-12,Allan Galpin Health Center,D007,Azithromycin 250mg Tablets,1292,Abacus Pharma,QRFXXDA8,2027-01-28,3
GRN-20241213-3098,2024-12-13,Allan Galpin Health Center,D004,Quinine Sulphate 300mg,555,Cipla Quality Chemicals,2XGZQAXL,2027-04-13,1
GRN-20241213-3099,2024-12-13,Allan Galpin Health Center,D009,Ciprofloxacin 500mg Tablets,990,Abacus Pharma,IKKM0ZZE,2026-11-22,4
GRN-20241215-3100,2024-12-15,Allan Galpin Health Center,D015,Diclofenac 50mg Tablets,1226,Joint Medical Store,C0ZK4ASF,2026-02-23,0
GRN-20241215-3101,2024-12-15,Allan Galpin Health Center,D021,Metformin 850mg Tablets,1919,Quality Chemicals Industries,WGUW23YL,2026-10-14,1
GRN-20241215-3102,2024-12-15,Allan Galpin Health Center,D022,Glibenclamide 5mg Tablets,787,Joint Medical Store,I0T07YDO,2027-03-10,3
GRN-20241216-3103,2024-12-16,Allan Galpin Health Center,D030,Omeprazole 20mg Capsules,1219,Cipla Quality Chemicals,MGDCCIRD,2026-05-25,3
GRN-20241217-3104,2024-12-17,Allan Galpin Health Center,D016,Tramadol 50mg Capsules,618,EMHS Uganda,V729JYLM,2026-01-19,2
GRN-20241218-3105,2024-12-18,Allan Galpin Health Center,D025,Enalapril 10mg Tablets,1487,EMHS Uganda,TBKXOJ67,2026-05-30,4
GRN-20241218-3106,2024-12-18,Allan Galpin Health Center,D026,Hydrochlorothiazide 25mg,1311,Quality Chemicals Industries,NLMGTGX1,2026-11-16,3
GRN-20241219-3107,2024-12-19,Allan Galpin Health Center,D012,Erythromycin 500mg Tablets,658,Quality Chemicals Industries,3O2VUZ1W,2026-05-31,2
GRN-20241219-3108,2024-12-19,Allan Galpin Health Center,D020,Prednisolone 5mg Tablets,833,Cipla Quality Chemicals,0DU8XLTC,2026-03-09,5
GRN-20241219-3109,2024-12-19,Allan Galpin Health Center,D034,Oxytocin Injection 10IU,362,Abacus Pharma,WG7471EA,2026-08-29,7
GRN-20241222-3110,2024-12-22,Allan Galpin Health Center,D019,Aminophylline 100mg Tablets,693,EMHS Uganda,ZGFMZMQL,2027-02-24,6
GRN-20241222-3111,2024-12-22,Allan Galpin Health Center,D033,Folic Acid 5mg Tablets,1623,EMHS Uganda,WEOH4M8B,2026-09-03,1
GRN-20241223-3112,2024-12-23,Allan Galpin Health Center,D005,Sulfadoxine-Pyrimethamine,1481,EMHS Uganda,R5EFVBQV,2026-03-04,1
GRN-20241223-3113,2024-12-23,Allan Galpin Health Center,D006,Amoxicillin 500mg Capsules,2192,EMHS Uganda,BPMR5RXK,2026-08-15,7
